ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
1401717b9c2b75fda1451224e74194fc3e4a96857097d054fc72b81032987ef9,https://www.snap.com/political-ads/asset/c873fb72a2b6b5a1bca88b013f3eac9af4c8af42ba05f146afd20d33f0fc444f?mediaType=mp4,EUR,0,873,2020/01/17 12:31:02Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,Dublin,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
10cab217629b708ff99d4cfea4f8a7364afcb3f0bddc4526a1ad1d356c7bf8b5,https://www.snap.com/political-ads/asset/b7a84442d98561d666ffb1f3230ea36caae884b53304cecef4b5d9a8adc9fdd4?mediaType=png,USD,65,18397,2019/11/19 17:10:56Z,2020/02/01 04:59:59Z,OpAD Media,"275 Madison Avenue, Suite 2200,New York ,10016,US",,NY State of Health,,18-34,united states,New York,,,,,,,,,,,,,,Provided by Advertiser,en,HHI: <50k,,,web_view_url:https://nystateofhealth.ny.gov/?utm_medium=EN_18-34_LH_REACH_ALL&utm_source=Snapchat&utm_campaign=OpenEnrollment2020
aed87ccc0fe44ef687f9b4dbd0de782a489357c5a7ab40db8b3056d31525e450,https://www.snap.com/political-ads/asset/f534f3872b2ee40f9bfb7d2bb67030a5f28480d316d48f44b2c27adfb7285e07?mediaType=mp4,EUR,0,914,2020/01/17 12:31:02Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,Dublin,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
8231dbc55272fd9ea5e59990685d8d62a57e373c5f2cbde6896b46e226ecd09b,https://www.snap.com/political-ads/asset/425480056ebf64821d94839afef4c72785b68ff0616ed142d24728ad84c84336?mediaType=mp4,EUR,0,1237,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Clare,Cork,Kerry,Limerick",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
511f740cde9a51988d03458753919c7917c470c89b50e55176905ca4acac4b98,https://www.snap.com/political-ads/asset/49582cb5d71219f774dcc689701b69d89bf86199a6b8d98fe8a7c52520cbe27f?mediaType=mp4,USD,560,281284,2020/01/03 16:15:19Z,2020/01/01 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,17+,united states,South Carolina,,,,,,,,,,,,"Urban & Hip-Hop Music Fans,TV Network Viewers (BET)",,Provided by Advertiser,,,,,web_view_url:https://peteforamerica.com/issues?utm_source=Snapchat&utm_medium=Video&utm_campaign=DayAfterTrump_15s
577dee8541e37489bf18964f8dc1a5a98d2cdaab139d6b15576711992b82ba8c,https://www.snap.com/political-ads/asset/b100c2d689f8156188db46787f98508fd11cdd91b61846dbc24a4b1965413ef3?mediaType=mp4;https://www.snap.com/political-ads/asset/1c9424db3aadaf267c7f546942524db864855f864096c8ac02278d216c570170?mediaType=mp4;https://www.snap.com/political-ads/asset/7aa737930a7c28f70710d2ebccf3bff0df11dde1d38a2577cdede330d7746951?mediaType=mp4;https://www.snap.com/political-ads/asset/f5ebb10778a0d1134b15c19bd34f2cdc8b702d23e1126a70a448771213478ade?mediaType=mp4;https://www.snap.com/political-ads/asset/2bdb6371b280c8deda2e66b1de339929888e65d670a70f759fb2fe6da22ed678?mediaType=mp4;https://www.snap.com/political-ads/asset/40a7e636f197b56417377297f7166f031064348b6949c600b74fbfe8aa5c5ad9?mediaType=mp4;https://www.snap.com/political-ads/asset/a76f199ddc14e2d80c383242c043d592ced808d0835fd111b8a75e19898d2bcb?mediaType=mp4;https://www.snap.com/political-ads/asset/434935109a5c8bb2732b5dfd9ea0e73269047412cd169c55aa342f87fd4eaca2?mediaType=mp4;https://www.snap.com/political-ads/asset/ccbf8ed900703a3380f0437a58341c860bfa2da5eba57e929d794815378e8024?mediaType=mp4;https://www.snap.com/political-ads/asset/707f5cb9a64055f40ad53fec61cc1cc699f509ca77fd2510dc964e5a2f2e65ab?mediaType=mp4,EUR,100,468768,2020/01/17 13:35:53Z,2020/01/20 22:59:59Z,Dentsu Aegis Network France,"4, Place de Saverne,Courbevoie,92400,FR",,Education Nationale,,15-17,france,,,,,,,,,,,,,,,,fr,,,,
ea446f568c834b4169bcdb5a7f9160e6566c6eab998c535024be01bd88bac4f2,https://www.snap.com/political-ads/asset/6ea5a7983a2347c1e955b112d491cd53be81ddcbef4826314a6e8625f936fdb9?mediaType=mp4,EUR,688,267089,2020/01/06 21:00:42Z,2020/01/10 22:59:59Z,All Rise Media AB,"Eriksbergsgatan 8b ,Stockholm,11430,SE",,Cancerfonden,,35+,sweden,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://ad.doubleclick.net/ddm/clk/458994337;263726242;v
3e6023b04a9322d08f2535e60cd09566c492e469312320b5381ea0941a670bec,https://www.snap.com/political-ads/asset/d704583eeaa12e4e1d38cfdbe9078b47354003e3bccbd56ddc3db37faad0ee63?mediaType=mp4,EUR,0,905,2020/01/17 12:31:02Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,Dublin,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
1b84b160fa840c71758a3d16dde1160091452d62f9b7b7a38841b54d6a49027c,https://www.snap.com/political-ads/asset/3e58daabda89d0dfa991895b440eee4d30df2bddd77fac511ee8ff4d0c5d57c5?mediaType=jpg,USD,229,123236,2020/01/08 00:18:39Z,2020/01/19 05:59:59Z,Eric Garza,US,Eric Garza,Eric Garza,,18-35,united states,,,,,,,,,"78521,78520,78523,78522,78535,78526,78550,78552,78551,78553,78559,78567,78566,78568,78575,78578,78583,78586,78592,78593,78597",,,,,,Provided by Advertiser,en,,,,web_view_url:https://ericgarzaforsheriff.com/
a5b7f6d8c362e1810d41be049569f0a76fb80a6020411bfa5e5f0a4744df484c,https://www.snap.com/political-ads/asset/a0ee86600cda141a006c4a4c60c5d4dd9c78f23dbf08a3ac9329b51fa5d76fe6?mediaType=mp4,EUR,512,654868,2020/01/06 05:30:55Z,2020/01/11 22:30:55Z,Ja zum Schutz,CH,Ja zum Schutz,Ja zum Schutz,,18+,switzerland,,"Fribourg,Geneve,Jura,Neuchatel,Ticino,Valais,Vaud",,,,,,,,,,,"Adventure Seekers,Arts & Culture Mavens,Beachgoers & Surfers,Beauty Mavens,Bookworms & Avid Readers,Collegiates,Foodies,Hipsters & Trendsetters,Political News Watchers,Outdoor & Nature Enthusiasts,Pet & Animal Lovers,Philanthropists,Worldly Travelers,Women's Lifestyle",,Provided by Advertiser,"de,en",,,,web_view_url:https://jazumschutz.ch/fahne-snap
1cef183f21b893ec876016687e6c5d347817ac1e6c5ade61b7a44ea83d464451,https://www.snap.com/political-ads/asset/c3b93f771c01170bc1c3652e698daba3d28920aa268fdb48f15f0da8830cd2a9?mediaType=mov,USD,113,88643,2020/01/06 14:40:00Z,2020/02/01 04:59:59Z,R/GA,"450 W 33rd St,New York,10001,US",,Planned Parenthood,,17-,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://roo.plannedparenthood.org?utm_source=Snapchat&utm_medium=PaidSocial&utm_term=Video_Consent_6s&utm_content=Traffic_Roo_13to17All&utm_campaign=PPRoo_TrafficFlight1_RooExtension
f11c8f37b09c64669c4ad5366b8be3ef8cdc286ffd258d70b5ac0effac10b3a1,https://www.snap.com/political-ads/asset/1541bd8c973c48bade6c42a74255f0ea6c7570c2a22941057701a8a6c94a5daa?mediaType=mp4,GBP,1973,287484,2020/01/15 06:00:36Z,2020/01/28 23:59:59Z,Opticomm,"31 Old Nichol Street,London,,E2 7HR,GB",Greenpeace,Greenpeace UK,,25+,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://secure.greenpeace.org.uk/page/s/turtle-journey-video?source=SC&subsource=OCMRGLPESC01GC&utm_source=snapchat&utm_medium=social&utm_campaign=turtle_journey_jan_2020&utm_content=journey_home_make_change
ac54ea83855886232ed0e6beca34130fd460986c1054364c8d597d536bb19a3c,https://www.snap.com/political-ads/asset/7329f73675376b61151103aec59666be49b44c5d602d329b228ffbffbcc1e31e?mediaType=mp4,USD,2,940,2020/01/18 22:32:16Z,,"Spotlight Media, LLC","4763 Pescadero Ave,San Diego,92107,US",,Spotlight Media,,25+,united states,,,,,,,,,,,,,,IOS,Provided by Advertiser,,,,,web_view_url:https://track.iboughtitdrunkonline.com/5e2385f377f06900013e9792
54b0fc9b58bcfea8d3db5eea282405e761279ada6d02b0966e462432b4536bf5,https://www.snap.com/political-ads/asset/c4a8ad571ad4843c9e1a5e625f4bc24de62d2be45bc1a7b4facee2d5d7c84d62?mediaType=mp4,USD,179,164044,2020/01/01 15:03:02Z,2020/02/01 07:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-alfredo/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_alfredo_lookalike_pixel
0fc19acc788fbf31bbbb850170cc54f7152b110b6102c31929242175033e5784,https://www.snap.com/political-ads/asset/b100c2d689f8156188db46787f98508fd11cdd91b61846dbc24a4b1965413ef3?mediaType=mp4;https://www.snap.com/political-ads/asset/1c9424db3aadaf267c7f546942524db864855f864096c8ac02278d216c570170?mediaType=mp4;https://www.snap.com/political-ads/asset/7aa737930a7c28f70710d2ebccf3bff0df11dde1d38a2577cdede330d7746951?mediaType=mp4;https://www.snap.com/political-ads/asset/f5ebb10778a0d1134b15c19bd34f2cdc8b702d23e1126a70a448771213478ade?mediaType=mp4;https://www.snap.com/political-ads/asset/2bdb6371b280c8deda2e66b1de339929888e65d670a70f759fb2fe6da22ed678?mediaType=mp4;https://www.snap.com/political-ads/asset/40a7e636f197b56417377297f7166f031064348b6949c600b74fbfe8aa5c5ad9?mediaType=mp4;https://www.snap.com/political-ads/asset/a76f199ddc14e2d80c383242c043d592ced808d0835fd111b8a75e19898d2bcb?mediaType=mp4;https://www.snap.com/political-ads/asset/434935109a5c8bb2732b5dfd9ea0e73269047412cd169c55aa342f87fd4eaca2?mediaType=mp4;https://www.snap.com/political-ads/asset/ccbf8ed900703a3380f0437a58341c860bfa2da5eba57e929d794815378e8024?mediaType=mp4;https://www.snap.com/political-ads/asset/707f5cb9a64055f40ad53fec61cc1cc699f509ca77fd2510dc964e5a2f2e65ab?mediaType=mp4,EUR,400,1978482,2020/01/17 13:35:53Z,2020/01/20 22:59:59Z,Dentsu Aegis Network France,"4, Place de Saverne,Courbevoie,92400,FR",,Education Nationale,,15-17,france,,,,,,,,,,,,,,,,fr,,,,
0b30bd5c7b474d9672759622ac3dadcfbfe97375cb843e8a5a2a6a51bedce7ea,https://www.snap.com/political-ads/asset/f51d3d868c082081231d5eb3f63d78d0cc81eb6860c0b8c532b5001cc5bc5013?mediaType=mp4,USD,129,56585,2020/01/15 21:31:43Z,2020/01/23 05:59:59Z,Eric Garza,US,Eric Garza,Eric Garza,,18-35,united states,,,,,,,,,"78521,78520,78523,78522,78535,78526,78550,78552,78551,78553,78559,78567,78566,78568,78575,78578,78583,78586,78592,78593,78597",,,,,,Provided by Advertiser,,,,,web_view_url:https://ericgarzaforsheriff.com/
212444badfb324625280657e6754f85b209fbd2442b3b43195ad128f946c59a7,https://www.snap.com/political-ads/asset/5898b2ca70809cff691caf41dc5672ed981182a98b910a3c51313834ca612002?mediaType=mp4,USD,415,221127,2020/01/04 17:25:43Z,2020/02/01 04:59:59Z,Pete for America,"202 S Michigan St,South Bend,46601,US",Pete for America,Pete for America,,18+,united states,South Carolina,,,,,,,,,,,,"Advocates & Activists,Collegiates,Green Living Enthusiasts,Political News Watchers,TV Network Viewers (CNN),TV Network Viewers (MSNBC),TV Viewers (News)",,Provided by Advertiser,,,,,web_view_url:https://peteforamerica.com/policies/empower-workers/?utm_source=snapchat&utm_medium=video&utm_campaign=workers&utm_content=15s
7f641e5ae31d8fdeeb85af94690de1ec8b1715958b5dca66909caed434127038,https://www.snap.com/political-ads/asset/26fd1e7539911aaf5c3472a3c21629c48b4e74b80041f98da4f682fb79eb88bf?mediaType=mp4,EUR,1,2671,2020/01/17 12:31:02Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,Dublin,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
6f7ddfcf2e50670639b40c74eb927b1e0816053ca1b7e6f01ae99c38812ee15e,https://www.snap.com/political-ads/asset/d3b260b299ee064903caaf3878839e318e382d92b1d9b2321c850d7de0a0ed1e?mediaType=mp4,EUR,504,230550,2020/01/06 21:00:42Z,2020/01/10 22:59:59Z,All Rise Media AB,"Eriksbergsgatan 8b ,Stockholm,11430,SE",,Cancerfonden,,35+,sweden,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://ad.doubleclick.net/ddm/clk/458994337;263726242;v
5d6c6e0898e1cacadcaf1742473e44327ac58aac94b5ca2308dd156666cf6d99,https://www.snap.com/political-ads/asset/8d2c4d16ee470a78f06b8e30e076d8e8bc62241fa60dc562a69876ec952199ad?mediaType=mp4,EUR,188,50607,2020/01/15 05:00:00Z,2020/01/26 22:30:00Z,Context Media,"Västra Norrlandsgatan 7 ,UMEÅ,90327,SE",,Folktandvården Jönköpings Län,,23-24,sweden,Jonkopings Lan,,,,,,,,,,,,,,Provided by Advertiser,sv,,,,web_view_url:https://rjl.se/Folktandvarden/Frisktandvard/frisk24/?utm_source=snapchat&utm_medium=social&utm_content=&utm_campaign=frisk_1996
eef9b51a80c05f1fde3ab2b89c1121a2ed3804c13967cce900c9dde964ffbc40,https://www.snap.com/political-ads/asset/551dfcd029dfa90b87510d4f9034587354459722c8f6b7d3f418c5a2f194a611?mediaType=mp4,EUR,0,905,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Donegal,Galway,Leitrim,Longford,Mayo,Roscommon,Sligo,Westmeath",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
e6a8156c359c7bc681a9a478de8c8879d890d5017554590344edadb7a45420d6,https://www.snap.com/political-ads/asset/7329f73675376b61151103aec59666be49b44c5d602d329b228ffbffbcc1e31e?mediaType=mp4,USD,0,111,2020/01/18 22:29:10Z,,"Spotlight Media, LLC","4763 Pescadero Ave,San Diego,92107,US",Trump,Spotlight Media,MALE,25+,united states,,,,,,,,,,,,,,ANDROID,Provided by Advertiser,,,,,web_view_url:https://track.iboughtitdrunkonline.com/5e2385f377f06900013e9792
d320bddc1357a3dc2eca4e4bf3c06eda9cccc0e615613162003d8f274ae65ae7,https://www.snap.com/political-ads/asset/1541bd8c973c48bade6c42a74255f0ea6c7570c2a22941057701a8a6c94a5daa?mediaType=mp4,GBP,57,16606,2020/01/20 11:14:43Z,2020/01/28 23:59:59Z,Opticomm,"31 Old Nichol Street,London,,E2 7HR,GB",Greenpeace,Greenpeace UK,,,united kingdom,,,,,,,,,,,,,,,,,,,,web_view_url:https://secure.greenpeace.org.uk/page/s/turtle-journey-video?source=SC&subsource=OCMRGLPESC01GC&utm_source=snapchat&utm_medium=social&utm_campaign=turtle_journey_jan_2020&utm_content=journey_home_uncertain
72e8da89e57553b83aff9f780cd39427cade244b3a4028aa98bf53a45f6404a8,https://www.snap.com/political-ads/asset/c4a8ad571ad4843c9e1a5e625f4bc24de62d2be45bc1a7b4facee2d5d7c84d62?mediaType=mp4,USD,193,144408,2020/01/01 15:03:02Z,2020/02/01 07:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-alfredo/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_alfredo_rsn8
e358fd09d2b6345affec819db51ad4858e121bb73ae52f89c65623e645eb173d,https://www.snap.com/political-ads/asset/2bd76e3379c48a43e69a93c9e1566a018e0754d522b5bac0485a42ca321c7a9a?mediaType=mp4,USD,37996,34723920,2020/01/08 17:05:00Z,2020/01/29 04:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,15-17,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.thetruth.com/articles/videos/ditch-juul?cid=social_asm_snapchat_ditchjuul_bellyflop_6_1517
d8e44354674a209ed8d9cba3899023b97441ab0ed8049877bc756423d760d83d,https://www.snap.com/political-ads/asset/3b7dd66009f05badaa4c729bd7f7e65c1db5fa0874f6e27773aeb2120d4ebdfa?mediaType=mp4,USD,54,49631,2020/01/01 15:03:02Z,2020/02/01 07:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,"Advocates & Activists,Philanthropists",,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-alastair/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_alastair_affinity
3b4eff93d8bf6106b8a30119290f77b088940782e1e1899375b7941134f8a401,https://www.snap.com/political-ads/asset/04b5f69818c36d06cf06b25099108cd78aeeaf2fd5437dbbc1b07668bd55f90c?mediaType=mp4,USD,1467,634988,2020/01/01 15:03:02Z,2020/02/01 07:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,"Advocates & Activists,Philanthropists",,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-bella/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_bella_affinity
db962441e781e6ff7452f2b57d6cf57bd12d42239564f3a988c380c6f2427baa,https://www.snap.com/political-ads/asset/a22c31e3778a1387fc8dc8b94e3212b2997984059d297b8cef51d451cece64c2?mediaType=mp4,EUR,269,605445,2020/01/16 01:26:32Z,2020/02/02 22:59:59Z,Dentsu Aegis Network France,"4, Place de Saverne,Courbevoie,92400,FR",,Education Nationale,,15-17,france,,,,,,,,,,,,,,,,,,,,web_view_url:http://www.reussirmoncontrolecontinu.fr
ec99f366e7a7c44b01eba4d8b586fb05b37ba76997a6ea753e34284b093f1f81,https://www.snap.com/political-ads/asset/68ae4696f3c6bf62810a984592356614fe8a1ab48d7ad545eb6144861eac7c32?mediaType=jpeg,USD,53,87359,2020/01/14 18:11:05Z,,Marud Khan,US,Donald Trump,Albbiom Marketing LLC,,,united states,,Alaska,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
71feca6ec3dedee2404648e68b353f3b2251d2455fa9d61dc31257d34f8231f2,https://www.snap.com/political-ads/asset/7937f7d29800b6bad400ba6ae1b0f05db756a0dcc240e53311596aff63654d8b?mediaType=mp4,GBP,5,5950,2020/01/21 12:48:49Z,2020/03/02 07:59:59Z,Republic of Media Ltd.,"4th Floor, Nova House,Edinburgh,EH3 9QQ,GB",,Scottish Government,,16-24,united kingdom,,,,,"latitude 56.78120018038726;longitude -4.287511715387666;radius 100.0,latitude 57.32171550315462;longitude -2.418608752380237;radius 85.86,latitude 55.51943446788195;longitude -3.4927427040261705;radius 58.31,latitude 55.10155935962584;longitude -4.442367333596138;radius 60.15,latitude 55.83574454246647;longitude -2.4876021261947585;radius 23.42,latitude 56.080161847032315;longitude -2.8813614784165793;radius 54.27,latitude 55.78079022250972;longitude -4.63869497268675;radius 64.56,latitude 55.5023252578392;longitude -2.413099749062013;radius 9.83,latitude 58.113564814053944;longitude -4.522493797329133;radius 100.0,latitude 58.12173011298961;longitude -6.601857126173002;radius 37.38,latitude 59.008553059263335;longitude -2.9179367020813345;radius 55.74",,,,,,,,,,Provided by Advertiser,,,,,
1020ab6ce97ed336787ce50939b36c6086c017f8d941c62d1f37d3c2f7c4d33b,https://www.snap.com/political-ads/asset/977d5b6b0c39de44979dcb3402cc8661ec31556859d6fbfdcdfe3272089a7c83?mediaType=mp4,USD,79,35915,2020/01/03 16:24:16Z,2020/02/04 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,18+,united states,Iowa,,,,,,,,,,,,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News)",,Provided by Advertiser,,,,,web_view_url:https://iowastartingline.com/2019/12/30/pete-buttigieg-shows-no-signs-of-slowing-down-in-iowa/
b7f247e91f1605f4ff854e48759befe86fa4c7b16848f9b8f9836e19304d3153,https://www.snap.com/political-ads/asset/570c1754d1ebf5205eda635ed29969c74ede2e8d41f1812081d8a739f3bb121b?mediaType=mp4,GBP,27,36121,2020/01/03 09:45:56Z,2020/01/10 09:45:56Z,Groundwork,"Trafford Ecology Park,Manchester,M17 1TU,GB",Groundwork Greater Manchester,Groundwork,,18-,united kingdom,Manchester,,,,,,,,,,,,,,Provided by Advertiser,,,,,
c66f91f4bc14e177c6af00ea0635a74578320b0f9d3f87b09b18ef1e5a97c16f,https://www.snap.com/political-ads/asset/2bd76e3379c48a43e69a93c9e1566a018e0754d522b5bac0485a42ca321c7a9a?mediaType=mp4,USD,4260,1823955,2020/01/08 15:00:00Z,2020/02/01 04:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,18-24,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.thetruth.com/articles/videos/ditch-juul?cid=social_asm_snapchat_ditchjuul_bellyflop_6_1824
ea109e07fd913d4588aadd6f8a2c2384545946278152563e5227f3732b4cc99b,https://www.snap.com/political-ads/asset/92e9d532856371011a23f1d74fa433dfe9472e91e9fef0c3fcb57de25b90cbad?mediaType=mp4,EUR,620,359559,2020/01/01 05:00:00Z,2020/01/12 22:59:59Z,Reprise Media,"Skt. Petri Passage 52 ,København K,1165,DK",,Sundhedsstyrelsen,FEMALE,20-24,denmark,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
1636bf5976a1d65b6719e8c4c4b1fedce470bbd29b3ad4c13120dee149580d60,https://www.snap.com/political-ads/asset/b1166334fbdf06a682b6b30aacd030894f62133fb5045a1cbaf28c5a61f40c13?mediaType=mp4,USD,50,30689,2020/01/03 16:24:16Z,2020/02/12 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,17+,united states,New Hampshire,,,,,,,,,,,,,,,,,,,web_view_url:https://www.sentinelsource.com/news/local/in-keene-buttigieg-says-his-mayor-s-eye-view-is/article_8853d5f7-a75a-5c4f-8075-87655dcd00d8.html
cadbf4f5d53b5a82ac6ff122b99c58fa461853f4163f88e2f3df4df29cb54bcb,https://www.snap.com/political-ads/asset/f534f3872b2ee40f9bfb7d2bb67030a5f28480d316d48f44b2c27adfb7285e07?mediaType=mp4,EUR,0,1117,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Cavan,Kildare,Laois,Louth,Meath,Monaghan,Offaly,Wicklow",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
edaef4aae953fbb652d06df5f72891f3149f5ad0ccdd2fd78852da00d6c293ca,https://www.snap.com/political-ads/asset/d1bf53c4595493afb504c9b9b83e617ec9ebad2689ad5c02897d1deed489258d?mediaType=jpg,EUR,150,74938,2020/01/02 12:38:16Z,2020/01/06 20:59:59Z,All Rise Media AB,"Eriksbergsgatan 8b ,Stockholm,11430,SE",,Cancerfonden,FEMALE,35+,sweden,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://ad.doubleclick.net/ddm/clk/458882879;263719735;l
e7d147891415f79b49559e5ef9ccb6b3d1f743ce720e54a3a2ae8445ed5986f1,https://www.snap.com/political-ads/asset/c4ad2b1d95d617470dd725413fbde83a73b7091808b8cba6813813d4a90bbb5c?mediaType=mp4,USD,183,89547,2020/01/03 16:24:16Z,2020/02/12 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,17+,united states,New Hampshire,,,,,,,,,,,,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News)",,Provided by Advertiser,,,,,web_view_url:https://www.huffpost.com/entry/pete-buttigieg-votevets-endorsement_n_5de7b5dce4b0913e6f889815
bd7e5596ec0785f1823c71078e34f0ab6face9b3d8fc593cecbb57a4ba7f6102,https://www.snap.com/political-ads/asset/6f029705b87291cb1afba59d284bf9061d0fa75a931a4db551ea88f09a3be21f?mediaType=mp4,EUR,10,20871,2020/01/11 00:00:01Z,2020/01/12 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",SpunOut,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-positive-sexual-health-campaign?utm_source=snapchat&utm_medium=social&utm_campaign=callout
